time,tag,camera,x,y
1639758596.517,4,1,2.091,7.103
1639758596.553,5,2,2.928,6.461
1639758596.584,5,2,2.928,6.46
1639758596.617,5,2,2.928,6.461
1639758596.581,4,1,2.09,7.12
1639758596.648,5,2,2.928,6.461
1639758596.657,4,1,2.089,7.145
1639758596.68,5,2,2.928,6.461
1639758596.713,5,2,2.928,6.461
1639758596.712,4,1,2.087,7.161
1639758596.743,5,2,2.928,6.461
1639758596.778,5,2,2.928,6.461
1639758596.808,5,2,2.928,6.461
1639758596.771,4,1,2.087,7.18
1639758596.847,5,2,2.928,6.461
1639758596.878,5,2,2.928,6.461
1639758596.912,5,2,2.928,6.461
1639758596.859,4,1,2.085,7.196
1639758596.942,5,2,2.928,6.46
1639758596.953,4,1,2.085,7.205
1639758596.976,5,2,2.928,6.461
1639758597.013,4,1,2.083,7.231
1639758597.033,5,2,2.928,6.461
1639758597.096,5,2,2.928,6.461
1639758597.094,4,1,2.082,7.259
1639758597.137,5,2,2.928,6.461
1639758597.153,4,1,2.081,7.268
1639758597.186,5,2,2.928,6.461
1639758597.206,4,1,2.081,7.293
1639758597.231,5,2,2.928,6.461
1639758597.259,4,1,2.08,7.302
1639758597.303,4,1,2.079,7.318
1639758597.285,5,2,2.928,6.461
1639758597.338,4,1,2.078,7.334
1639758597.339,5,2,2.928,6.461
1639758597.38,4,1,2.077,7.342
